filmeId,nota_media,Drama,Documentary,Romance,Action,Adventure,IMAX,Horror,War,Musical,Sci-Fi,Fantasy,Animation,Film-Noir,Crime,Mystery,Children,Comedy,Western,Thriller,class
6577,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6710,3.625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
6748,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
6885,2.8333333333333335,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,155
6918,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6981,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7088,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
7091,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83
7102,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33
7116,3.125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,58
7205,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
7301,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7328,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7336,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,144
7386,3.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131
7394,2.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,132
7450,2.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
7581,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
7616,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,195
7745,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
7749,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
7895,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,107
7936,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
7938,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7939,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
7951,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,135
7987,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135
7993,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,71
8188,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8195,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,201
8196,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,93
8239,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128
8270,3.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
8290,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,199
8512,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
8542,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,254
8596,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,72
8670,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,221
25898,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
25963,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
26002,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,155
26052,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29
26124,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197
26151,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
26231,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30
26303,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
26694,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31590,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,107
31737,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,80
32314,3.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95
32392,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,33
33188,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
40966,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41617,2.75,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,204
44657,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
44759,2.1666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,244
44864,3.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39
46772,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
47465,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45
52462,3.0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,156
52644,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
6158,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,74
63239,3.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,202
104245,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,147
6344,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
7208,3.75,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,194
27695,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,256
44943,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
59995,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
695,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,80
1150,4.333333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
1900,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128
2708,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
4237,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4562,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,83
4965,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159
5470,4.333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
5477,3.875,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
5537,5.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37
5575,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29
130842,4.0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,252
1701,3.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128
6408,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27
8738,5.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,207
26147,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,207
26631,3.75,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,136
60333,4.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
42734,3.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,213
170939,3.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,167
61465,3.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26
61697,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,233
7134,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49
26810,4.833333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
27664,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
59814,5.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,163
70708,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,201
77266,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6776,4.166666666666667,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,216
70305,3.5,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,165
85412,3.75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,243
87785,2.75,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26
103596,1.875,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197
136540,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,259
3590,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90
3760,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
389,4.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46
549,4.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94
670,4.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
824,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,201
3823,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
3855,4.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
4077,4.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49
4175,3.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128
4268,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
119,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161
386,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
650,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
1040,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
1121,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
1332,3.6666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12
1484,3.6666666666666665,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10
1605,2.75,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180
1609,2.6666666666666665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206
1656,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
1870,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
1922,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2007,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
2119,1.3333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42
2172,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
2260,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29
2264,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33
2271,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
2472,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161
2482,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
2552,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2570,3.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
2751,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128
2835,1.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,82
2884,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
2891,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83
2893,3.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
2928,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2979,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
3008,4.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97
3111,4.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
3206,2.3333333333333335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169
3378,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
3391,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
3539,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
3581,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
3625,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
3790,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
3847,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,135
3898,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60
3900,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128
3951,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
3953,2.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
4012,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61
4081,1.8333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
4089,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
4115,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
4123,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
4125,0.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,125
4138,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,212
4139,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29
4147,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
4221,2.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
4242,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,85
4290,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,240
4312,3.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
4353,3.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,122
4451,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
4458,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,208
4462,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4463,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16
4475,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
4478,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
4488,3.3333333333333335,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,127
4524,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161
4573,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,90
4583,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51
4595,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4600,3.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18
4610,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,233
4617,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
4636,2.3333333333333335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205
4666,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161
4672,2.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
4675,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,79
4721,2.125,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,60
4745,3.625,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4777,2.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,264
4780,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
4818,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35
4847,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
4926,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,240
4961,2.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
4962,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,237
5068,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
5071,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
5073,3.8333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
5081,2.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
5112,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
5178,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40
5209,2.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153
5237,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
5240,4.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258
5278,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,242
5285,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,72
5297,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206
5321,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
5322,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
5324,2.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
5328,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116
5337,2.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161
5345,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
5390,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
5416,5.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,64
5422,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83
5424,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,150
5437,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,245
5461,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61
5471,1.8333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
5483,3.8333333333333335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5521,3.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,127
5562,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206
5625,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
5633,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5635,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
5636,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33
5663,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9
5678,2.6666666666666665,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,112
5685,4.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128
5688,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
5817,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23
5829,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
5880,1.75,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,209
5896,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83
5968,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,117
5994,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
6033,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161
6036,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
6039,2.375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36
6078,2.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,55
6116,2.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,147
6141,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161
6159,4.25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
6162,3.1666666666666665,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92
6195,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6216,3.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6222,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
6268,3.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
6269,4.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62
6280,2.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,84
6295,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
6308,2.625,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,118
6314,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33
6315,1.8333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
6349,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,240
6442,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
6493,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,139
6510,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
6517,2.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193
6542,3.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,160
6547,2.25,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16
6549,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
6560,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60
6563,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,61
6574,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,82
6582,2.3333333333333335,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,112
6598,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6616,2.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,256
6628,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
6631,1.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,219
6670,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,162
6689,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10
6696,2.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,216
6699,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178
6718,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
6720,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,112
6780,3.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
6797,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29
6809,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
6810,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206
6812,2.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,142
6816,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,83
6851,2.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69
6883,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222
6898,3.3333333333333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
6954,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,118
7033,3.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
7165,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140
7175,2.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,91
